stage_name,song_id
Sam Hunt,4m3AsXEUqsSwGilcdn0RbT
Sam Hunt,33GmiX75KFc0acc3CRWMdr
Sam Hunt,3Xy1YJHRVKApMDqp8gmkWe
Sam Hunt,6vgmCLfl9GnkHL8LQ4wRly
Sam Hunt,2RFxPpxCzJPwxX93CL1Ibl
Sam Hunt,5G4upYoNLjklTY6qD32pSf
Sam Hunt,3fiiVrWpQUa3BdWtdNdQ38
Sam Hunt,3oBxf3KvflYpaFSR4S3wKv
Sam Hunt,04clw2CZuvRzvV54g6Ua4L
Sam Hunt,1zZsJ9WmtuDxw5T08GEQTX
Sam Hunt,4LQzFOJgbwIuaydxIFWB9Q
Sam Hunt,74LxUpIQeJLjKWcN4iqwJY
Sam Hunt,54DolxlFipJnuSObPmCPUv
Sam Hunt,0xQYFmoFmS6914517ubkdz
Sam Hunt,5ZuDo4T5NU7jg5y0yV2Otk
Sam Hunt,6DEaND0SHv3sC11xobZLiy
Sam Hunt,3wx2kQWPn9p5UppQbNhPAk
Sam Hunt,1TwLKNsCnhi1HxbIi4bAW0
Sam Hunt,7aftSOGSOpSoIlVAQVBb71
Sam Hunt,4nrtux8xl5lYegU8II5rAQ
Sam Hunt,0YQcktqICwSWzlS4P4jzOz
Sam Hunt,0xwPzLmBAYro8BUz7MrtAo
Sam Hunt,7LJOfS8evyKfP8Fl5rdZXw
Sam Hunt,3BuPop8SzLG2Q88TJcFAjp
Sam Hunt,4DXfOXYv0ki7IR3P0XRcMY
