stage_name,album_id
Bruno Mars,4PgleR09JVnm3zY1fW3XBA
Bruno Mars,58ufpQsJ1DS5kq4hhzQDiI
Bruno Mars,1uyf3l2d4XYwiEqAb7t7fX
